title,infobox_json
Đại học Sungkyunkwan,"{""Khẩu hiệu"": ""수기치인(修己治人)"", ""Khẩu hiệu trong Tiếng Anh"": ""Unique Origin, Unique Future [ 2 ]"", ""Loại hình"": ""Đại học tư thục"", ""Thành lập"": [""1398"", ""; 627 năm trước"", ""("", ""1398"", "")"", ""Sungkyunkwan"", ""1946"", ""; 79 năm trước"", ""("", ""1946"", "")"", ""Đại học Sungkyunkwan."", ""["", ""3"", ""]""], ""Liên kết"": ""Nho giáo"", ""Viện trưởng"": ""Shin Dong-ryeol"", ""Giảng viên"": ""3,475 [ 4 ]"", ""Sinh viên"": ""25,951 [ 4 ]"", ""Sinh viên đại học"": ""19,108"", ""Sinh viên sau đại học"": ""7,790"", ""Vị trí"": [""Cơ sở Khoa học Xã hội và Nhân văn"", ""25-2 Sungkyunkwan-ro,"", ""Jongno-gu"", "","", ""Seoul"", ""Cơ sở Khoa học Tự nhiên"", ""2066 Seobu-ro, Jangan-gu,"", ""Suwon-si"", "","", ""Gyeonggi-do"", ""37°35′14″B"", ""126°59′39″Đ"", ""﻿ / ﻿"", ""37,58722°B 126,99417°Đ"", ""﻿ /"", ""37.58722; 126.99417""], ""Khuôn viên"": ""Trong thành phố"", ""Màu"": ""Màu xanh quả chanh Màu xanh nước biển Màu cam"", ""Linh vật"": ""Bạch quả"", ""Website"": ""www .skku .edu""}"
Đại học Texas tại Austin,"{""Tên cũ"": [""Đại học Texas"", ""(1881–1967)"", ""["", ""2"", ""]""], ""Khẩu hiệu"": ""Disciplina Praesidium Civitatis ( tiếng LatinH )"", ""Khẩu hiệu trong Tiếng Anh"": ""\""Education is the Guardian of the State\"" [ a ] [ 3 ]"", ""Loại hình"": ""Đại học nghiên cứu công lập"", ""Thành lập"": ""15 tháng 9 năm 1883 ; 142 năm trước ( 1883-09-15 )"", ""Tổ chức mẹ"": ""Hệ thống đại học Texas"", ""Công nhận"": ""SACS"", ""Liên kết học tập"": ""Hiệp hội Viện Đại học Mỹ ORAU UARC URA Space-grant"", ""Tài trợ"": [""19.72 tỷ đô la Mỹ ("", ""năm tài chính"", ""2023)"", ""(chỉ Đại học Texas tại Austin)"", ""["", ""4"", ""]"", ""47.47 tỷ đô la Mỹ (năm tài chính 2024)"", ""(toàn hệ thống đại học Texas)"", ""["", ""5"", ""]""], ""Kinh phí"": ""3.97 tỷ đô la Mỹ (năm tài chính 2024) [ 4 ]"", ""Viện trưởng"": ""Jim Davis (tạm thời) [ 6 ]"", ""Phó hiệu trưởng"": ""David Vanden Bout (tạm thời) [ 7 ]"", ""Giảng viên"": ""4,022 (kỳ thu năm 2022) [ 4 ]"", ""Nhân viên quản lý"": ""2,135 (kỳ thu năm 2023) [ 4 ]"", ""Tổng nhân viên"": ""27,754 (kỳ thu năm 2023) [ 4 ]"", ""Sinh viên"": ""53,082 (kỳ thu năm 2023) [ 4 ]"", ""Sinh viên đại học"": ""42,444 (kỳ thu năm 2023) [ 4 ]"", ""Sinh viên sau đại học"": ""10,638 (kỳ thu năm 2023) [ 4 ]"", ""Vị trí"": [""Austin"", "","", ""Texas"", "","", ""Hoa Kỳ"", ""30°17′06″B"", ""97°44′06″T"", ""﻿ / ﻿"", ""30,285°B 97,735°T"", ""﻿ /"", ""30.285; -97.735""], ""Khuôn viên"": ""Đô thị [ 8 ] , 431 mẫu Anh (1,74 km 2 )"", ""Tờ báo"": ""The Daily Texan"", ""Màu"": [""Burnt Orange và White"", ""["", ""9"", ""]""], ""Biệt danh"": ""Longhorns"", ""Liên kết thể thao"": ""NCAA Division I FBS - SEC [ 10 ]"", ""Linh vật"": ""Bevo Hook 'em"", ""Website"": ""utexas .edu""}"
Đại học Turin,{}
Đại học Trùng Khánh,{}
Đại học Toronto,"{""Tọa độ"": """", ""Tên cũ"": ""Học viện Hoàng đế (1827–1849)"", ""Loại"": ""Đại học công lập"", ""Khẩu hiệu"": [""tiếng Latinh"", "":"", ""Velut arbor ævo"", ""(May it grow as a tree through the ages"", ""["", ""1"", ""]"", "")""], ""Thành lập"": ""15 tháng 2 năm 1827"", ""Hiệu trưởng"": ""Meric Gertler [ 4 ]"", ""Nhân viên"": ""4,335 [ 3 ]"", ""Giảng viên"": ""2,547 [ 3 ]"", ""Khuôn viên"": ""Đô thị, 71 hécta (180 mẫu Anh) [ 3 ]"", ""Màu"": """", ""Biệt danh"": ""Toronto Varsity Blues"", ""Tài trợ"": ""Đô la Canada 1.663 tỉ (2013, không bao gồm quỹ của các trường thành viên) [ 2 ]"", ""Website"": ""utoronto.ca"", ""Thành viên"": ""Association of American Universities , Association of Commonwealth Universities , Association of Universities and Colleges of Canada , International Association of Universities , U15 Group of Canadian Research Universities , Universities Research Association"", ""Hiệu trưởng danh dự"": ""Michael Wilson (chính trị gia) [ 4 ]"", ""Sinh viên đại học"": ""33,318 [ 3 ]"", ""Sinh viên sau đại học"": ""12,732 [ 3 ]""}"
Đại học Tây Bắc,{}
Đại học Turku,{}
Đại học Tài chính Kinh tế Trung ương,{}
Đại học Tulane,{}
Đại học Tây Bắc Iowa,{}
Đại học Tây Timișoara,{}
Đại học Tsukuba,"{""Khẩu hiệu"": ""Imagine the future"", ""Loại hình"": ""Đại học quốc gia"", ""Thành lập"": ""tháng 10, 1973"", ""Viện trưởng"": ""Kyosuke Nagata"", ""Giảng viên"": ""2.616 [ 1 ]"", ""Nhân viên quản lý"": ""2.284 [ 1 ]"", ""Sinh viên"": ""16.459 [ 1 ]"", ""Sinh viên đại học"": ""9.798 [ 1 ]"", ""Sinh viên sau đại học"": ""6.661 [ 1 ]"", ""Vị trí"": ""Tsukuba , Ibaraki , Nhật Bản"", ""Website"": [""www"", "".tsukuba"", "".ac"", "".jp"", ""/english"", ""/"", ""www"", "".global"", "".tsukuba"", "".ac"", "".jp""]}"
Đại học Tôn Dật Tiên Moskva,{}
Đại học Tôn Trung Sơn Moskva,{}
Đại học Tổng hợp Hà Nội,{}
Đại học Urbino,{}
Đại học Tübingen,"{""Loại"": ""Công lập"", ""Khẩu hiệu"": [""Attempto!"", ""(I venture / I dare)""], ""Thành lập"": ""1477"", ""Hiệu trưởng"": ""Bernd Engler"", ""Nhân viên"": ""~ 10.000 (bao gồm đội ngũ cán bộ bệnh viện)"", ""Số Sinh viên"": ""24.473 (11/2009) [ 1 ]"", ""Khuôn viên"": ""Thành thị"", ""Website"": ""www .uni-tuebingen .de /en""}"
Đại học Tự trị Quốc gia México,{}
Đại học VU Amsterdam,{}
Đại học Tự chủ Quốc gia Mexico,{}
Đại học Tổng hợp Sankt-Peterburg,"{""Loại"": ""công lập"", ""Khẩu hiệu"": [""Hic tuta perennat"", ""("", ""Here we stay in safety"", "")""], ""Thành lập"": ""1724 (1819)"", ""Hiệu trưởng"": ""Nikolai M. Kropachev"", ""Nhân viên"": ""11,854"", ""Số Sinh viên"": ""32.400"", ""Khuôn viên"": ""Thành thị và nông thôn"", ""Website"": ""www.спбгу.рф"", ""Sinh viên đại học"": ""26.872 [ 1 ]"", ""Sinh viên sau đại học"": ""5.566""}"
Đại học Tứ Xuyên,"{""Loại"": ""Công lập"", ""Khẩu hiệu"": ""海纳百川 有容乃大"", ""Thành lập"": ""1896"", ""Hiệu trưởng"": ""Lý Ngôn Vinh (李言荣)"", ""Nhân viên"": ""11.357"", ""Số Sinh viên"": ""70.000 [ 1 ]"", ""Website"": ""http://www.scu.edu.cn/""}"
Đại học Umeå,"{""Loại"": ""Đại học nghiên cứu Công lập"", ""Thành lập"": ""17 tháng 9 năm 1965 [ 1 ]"", ""Hiệu trưởng"": ""GS. Lena Gustafsson"", ""Giảng viên"": ""4,200 [ 2 ]"", ""Số Sinh viên"": ""34.200 [ 2 ]"", ""Khuôn viên"": ""Thành thị"", ""Website"": ""www.umu.se/english"", ""Thành viên"": ""EUA , UArctic""}"
Đại học Vanderbilt,{}
Đại học Vermont,{}
Đại học Vienna,{}
Đại học Utrecht,"{""Loại"": ""Public , general"", ""Khẩu hiệu"": ""Sol Iustitiae Illustra Nos ( Sun of Justice, shine upon us )"", ""Thành lập"": ""1636"", ""Hiệu trưởng"": ""Willem Hendrik Gispen"", ""Giảng viên"": ""8.224"", ""Số Sinh viên"": ""26.787"", ""Website"": ""www.uu.nl""}"
Đại học Tây Úc,"{""Loại"": ""Công lập , nghiên cứu"", ""Khẩu hiệu"": ""Seek Wisdom (Kiếm tìm sự thông thái)"", ""Thành lập"": ""1911"", ""Nhân viên"": ""2,218"", ""Khuôn viên"": ""65 ha (tại Perth)"", ""Website"": ""http://www.uwa.edu.au/"", ""Thành viên"": ""Go8 , ASAIHL , WUN , MNU"", ""Hiệu trưởng danh dự"": ""Robert French [ 1 ]"", ""Phó hiệu trưởng"": ""Dawn Freshwater"", ""Sinh viên đại học"": ""19,839"", ""Sinh viên sau đại học"": ""5,967""}"
Đại học Uppsala,"{""Loại"": ""công lập"", ""Khẩu hiệu"": [""Gratiae veritas naturae ("", ""Latin"", "")"", ""(Truth through mercy and nature)""], ""Thành lập"": ""1477"", ""Rector magnificusvàVice Chancellor"": ""Prof. Anders Hallberg"", ""Nhân viên"": [""6.000"", ""(4.000 giảng dạy)""], ""Số Sinh viên"": ""20.450 ( FTE , 2009) [ 1 ]"", ""Màu"": ""maroon , white"", ""Tài trợ"": ""4,541 tỷ SEK (2009) [ 1 ]"", ""Website"": ""www.uu.se"", ""Thành viên"": [""Coimbra Group"", ""EUA"", ""Matariki Network of Universities""], ""Nghiên cứu sinh"": ""2.000""}"
Đại học Vilnius,{}
Đại học Viễn Đông,{}
Đại học Tổng hợp Kim Nhật Thành,"{""Tọa độ"": ""39°3′29″B 125°46′6″Đ ﻿ / ﻿ 39,05806°B 125,76833°Đ ﻿ / 39.05806; 125.76833"", ""Loại"": ""Công lập"", ""Thành lập"": ""1 tháng 10 năm 1946 ( 1946-10-01 )"", ""Giám đốc"": ""Choe Sang-gon [ 1 ]"", ""Nhân viên"": ""2,800"", ""Giảng viên"": ""1,200"", ""Số Sinh viên"": ""16,000"", ""Khuôn viên"": ""Rural"", ""Website"": ""ryongnamsan .edu .kp""}"
Đại học Waikato,{}
Đại học Viên,"{""Tên cũ"": ""Alma Mater Rudolphina Vindobonensis"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""12 tháng 3 năm 1365 ; 660 năm trước ( 1365-03-12 )"", ""Kinh phí"": ""691,5 triệu euro (2021) [ 2 ]"", ""Rector"": ""Sebastian Schütze"", ""Giảng viên"": ""7,538 [ 2 ]"", ""Nhân viên quản lý"": ""3,043 [ 2 ]"", ""Tổng nhân viên"": ""10,381"", ""Sinh viên"": ""88,900 (2021) [ 2 ]"", ""Sinh viên sau đại học"": ""16,490"", ""Nghiên cứu sinh"": ""8,945"", ""Vị trí"": [""Viên"", "","", ""Áo"", ""48°12′47″B"", ""16°21′35″Đ"", ""﻿ / ﻿"", ""48,21306°B 16,35972°Đ"", ""﻿ /"", ""48.21306; 16.35972""], ""Khuôn viên"": ""Đô thị"", ""Màu"": ""Xanh và trắng"", ""Liên kết"": ""Campus Europae Hiệp hội đại học châu Âu Guild of European Research-Intensive Universities UNICA"", ""Website"": ""univie .ac .at""}"
Đại học Warwick,{}
Đại học Washington and Lee,{}
Đại học Villanova,"{""Tên cũ"": ""Học viện Thánh Augustinô (1811–) Trường Villanova Dòng Thánh Augustinô (1842–1953)"", ""Khẩu hiệu"": ""Veritas, Unitas, Caritas ( tiếng Latinh )"", ""Khẩu hiệu trong Tiếng Anh"": ""\""Truth, Unity, Love\"""", ""Loại hình"": ""Đại học nghiên cứu tư thục"", ""Thành lập"": ""1842 ; 183 năm trước ( 1842 )"", ""Sáng lập"": ""Dòng Thánh Augustinô"", ""Tôn giáo"": ""Công giáo ( Dòng Thánh Augustinô )"", ""Liên kết học tập"": ""ACCU ASEA NAICU PCRC Space-grant"", ""Tài trợ"": ""1,31 tỷ đô la Mỹ (2024) [ 1 ]"", ""Viện trưởng"": ""Peter M. Donohue"", ""Sinh viên đại học"": ""6,791"", ""Sinh viên sau đại học"": ""3,108"", ""Vị trí"": [""Villanova"", "","", ""Pennsylvania"", "","", ""Hoa Kỳ"", ""40°02′16″B"", ""75°20′15″T"", ""﻿ / ﻿"", ""40,03771°B 75,33755°T"", ""﻿ /"", ""40.03771; -75.33755""], ""Khuôn viên"": ""Ngoại ô [ 2 ] , 408 mẫu Anh (165 ha)"", ""Khuôn viên khác"": ""Radnor"", ""Tờ báo"": ""The Villanovan"", ""Màu"": [""Xanh và trắng"", ""["", ""3"", ""]""], ""Biệt danh"": ""Wildcats"", ""Liên kết thể thao"": ""NCAA Division I – Big East Big 5 CAA Football"", ""Linh vật"": [""Will D. Cat (hiện tại)"", ""Count Villan (former)"", ""["", ""4"", ""]""], ""Website"": ""villanova .edu""}"
Đại học Warsaw,{}
Đại học Vũ Hán,"{""Khẩu hiệu"": ""自强 弘毅 求是 拓新 [ 1 ]"", ""Khẩu hiệu trong Tiếng Anh"": ""Self-improvement, Perseverance, Truth-seeking, Innovation [ 2 ]"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""1926"", ""Viện trưởng"": ""Zhang Pingwen"", ""Giảng viên"": ""7.325"", ""Sinh viên"": ""58.720"", ""Vị trí"": ""Vũ Hán , Hồ Bắc , Trung Quốc"", ""Khuôn viên"": ""Đô thị , 3,5 km 2"", ""Website"": ""en .whu .edu .cn"", ""Giản thể"": ""武汉大学"", ""Phồn thể"": ""武漢大學"", ""Phiên âm"": ""Phiên âm Tiếng Hán tiêu chuẩn Bính âm Hán ngữ Wǔhàn Dàxué"", ""Bính âm Hán ngữ"": ""Wǔhàn Dàxué""}"
"Đại học Wilson, Mumbai",{}
Đại học William & Mary,{}
Đại học Wien,{}
Đại học Warszawa,"{""Loại"": ""Công lập"", ""Thành lập"": ""19 tháng 11 năm 1816"", ""Hiệu trưởng"": ""Giáo sư Alojzy Zbigniew Nowak"", ""Nhân viên"": ""5.531"", ""Số Sinh viên"": ""56.858 (tháng 11 năm 2005)"", ""Khuôn viên"": ""Thành thị"", ""Tài trợ"": ""PLN 376,442,402 [ 1 ] (approx. USD 132'000'000)"", ""Website"": ""www.uw.edu.pl"", ""Thành viên"": ""EUA , Socrates-Erasmus"", ""Nghiên cứu sinh"": ""2.148""}"
Đại học Wesley (Ohio),"{""Loại"": ""Trường đại học khai phóng tư thục"", ""Khẩu hiệu"": [""In lumine tuo videbimus lumen"", ""("", ""tiếng Latinh"", "")"", ""("", ""Trong ánh sáng của bạn ta sẽ nhìn thấy ánh sáng"", "")""], ""Thành lập"": ""tháng 9 năm 1842"", ""Hiệu trưởng"": ""Rock F. Jones"", ""Nhân viên"": ""200"", ""Giảng viên"": ""159"", ""Khuôn viên"": ""Ngoại ô, diện tích 0,8 km²"", ""Màu"": ""Đỏ và Đen [ 1 ]"", ""Thể thao"": ""21 đội đại diện cho trường"", ""Biệt danh"": [""Chim hồng y"", ""Chim hồng y Đại học Wesleyan""], ""Website"": ""http://www.owu.edu"", ""Thành viên"": ""Annapolis Group GLCA Ohio Five IAMSCU NAICU [ 2 ]"", ""Sinh viên đại học"": ""1.600"", ""Sinh viên sau đại học"": ""0""}"
Đại học Washington,"{""Tọa độ"": ""47°39′18″B 122°18′29″T ﻿ / ﻿ 47,655°B 122,308°T ﻿ / 47.655; -122.308"", ""Tên cũ"": ""Territorial University of Washington (1861–1889)"", ""Loại"": ""Đại học công lập"", ""Khẩu hiệu"": ""Let there be light [ 1 ]"", ""Thành lập"": ""1861"", ""Hiệu trưởng"": ""Ana Mari Cauce"", ""Nhân viên"": ""16,174"", ""Giảng viên"": ""5,803"", ""Số Sinh viên"": ""46,686 (Fall 2017) [ 3 ]"", ""Khuôn viên"": ""Urban, 703 mẫu Anh (2,8 km 2 )"", ""Màu"": [""Purple & Gold"", ""["", ""4"", ""]""], ""Linh vật"": [""Harry the Husky"", "","", ""and Dubs (live"", ""Husky"", "")""], ""Biệt danh"": ""Washington Huskies"", ""Tài trợ"": ""$2.96 billion (2016) [ 2 ]"", ""Website"": ""www .washington .edu"", ""Phó hiệu trưởng"": ""Jerry Baldasty"", ""Sinh viên đại học"": ""31,843 (Fall 2017) [ 3 ]"", ""Sinh viên sau đại học"": ""14,843 (Fall 2017) [ 3 ]""}"
Đại học Wesleyan,"{""Loại"": ""tư thục"", ""Thành lập"": ""1831"", ""Hiệu trưởng"": ""Michael S. Roth"", ""Giảng viên"": ""350"", ""Khuôn viên"": ""Ngoại ô, 360 acre"", ""Biệt danh"": ""Chim hồng y"", ""Tài trợ"": ""650 triệu $"", ""Thể thao"": ""29 đội tuyển trường, 11 đội tuyển CLB"", ""Website"": ""www.wesleyan.edu"", ""Sinh viên đại học"": ""2.700"", ""Sinh viên sau đại học"": ""200""}"
Đại học Wisconsin–Milwaukee,{}
Đại học Wisconsin-Madison,{}
Đại học Wisconsin – Milwaukee,{}
Đại học Xavier,{}
Đại học Y khoa Hannover,{}
Đại học Y khoa Iran,{}
Đại học Y dược Lublin,{}
Đại học Y khoa Kabul,{}
Đại học Xây dựng Bucarest,{}
Đại học Wyoming,"{""Tọa độ"": ""41°18′47″B 105°34′53″T ﻿ / ﻿ 41,31306°B 105,58139°T ﻿ / 41.31306; -105.58139"", ""Loại"": [""Đại học công lập"", ""Flagship university"", ""Land-grant university""], ""Thành lập"": ""1886"", ""Hiệu trưởng"": ""Dr. Dick McGinity [ 3 ]"", ""Nhân viên"": ""1,846 [ 2 ]"", ""Giảng viên"": ""1,151 [ 2 ]"", ""Số Sinh viên"": ""13,992 [ 4 ]"", ""Khuôn viên"": ""Vùng tiểu đô thị Hoa Kỳ"", ""Màu"": ""Nâu và Vàng"", ""Linh vật"": [""Cowboy Joe"", ""Pistol Pete""], ""Biệt danh"": ""Wyoming Cowboys and Cowgirls"", ""Tài trợ"": ""$337.5 triệu (2012) [ 1 ]"", ""Website"": ""uwyo .edu"", ""Thành viên"": ""Association of Public and Land-grant Universities""}"
Đại học Y khoa Tabriz,{}
Đại học Y khoa Trung Quốc,{}
Đại học William và Mary,"{""Loại hình"": [""Đại học hoàng gia (1693-1776)"", ""Đại học tư thục (1776-1906)"", ""Viện đại học nghiên cứu công lập (1906-present)""], ""Thành lập"": ""8 tháng 2 năm 1693 ; 332 năm trước ( 1693-02-08 ) [ 1 ] [ 2 ]"", ""Công nhận"": ""SACS"", ""Liên kết học tập"": ""ORAU URA Sea-grant Space-grant"", ""Tài trợ"": ""$1.3 tỷ (2021) [ 3 ]"", ""Chưởng ấn"": ""Robert Gates"", ""Viện trưởng"": ""Katherine Rowe"", ""Phó hiệu trưởng"": ""Peggy Agouris [ 4 ]"", ""Hiệu trưởng"": ""John E. Littel [ 5 ]"", ""Giảng viên"": ""738 toàn thời gian, 183 bán thời gian [ 6 ]"", ""Sinh viên"": ""8,817 (Mùa thu 2019) [ 6 ]"", ""Sinh viên đại học"": ""6,377 (Mùa thu 2019) [ 6 ]"", ""Sinh viên sau đại học"": ""2,440 (Mùa thu 2019) [ 6 ]"", ""Vị trí"": [""Thành phố"", ""Williamsburg"", "","", ""tiểu bang"", ""Virginia"", "","", ""Hoa Kỳ"", ""37°16′15″B"", ""76°42′30″T"", ""﻿ / ﻿"", ""37,27083°B 76,70833°T"", ""﻿ /"", ""37.27083; -76.70833""], ""Khuôn viên"": ""College Town , 1,200 mẫu Anh (0,00486 km 2 )"", ""Tạp chí sinh viên"": ""The Flat Hat"", ""Màu"": [""Xanh và Vàng W&M"", ""["", ""7"", ""]""], ""Biệt danh"": ""Tribe"", ""Liên kết thể thao"": ""NCAA Division I FCS – CAA EIGL"", ""Linh vật"": ""The Griffin [ 8 ]"", ""Website"": ""www .wm .edu""}"
Đại học Witwatersrand,{}
Đại học Wrocław,"{""Tên cũ"": ""tiếng Đức : Leopoldina, Universität Breslau , Schlesische Friedrich-Wilhelms-Universität zu Breslau (trước 1945)"", ""Loại hình"": ""Công lập"", ""Thành lập"": ""21 tháng 10 năm 1702 ; 323 năm trước ( 1702-10-21 ) (tái thiết năm 1945)"", ""Viện trưởng"": ""Robert Olkiewicz"", ""Nhân viên quản lý"": ""3.569 [ 3 ]"", ""Sinh viên"": ""20.293 [ 4 ] (12/2023)"", ""Vị trí"": ""Wrocław , Dolnośląskie , Ba Lan"", ""Màu"": ""Xanh"", ""Website"": ""uwr .edu .pl""}"
Đại học Virginia,"{""Loại hình"": ""Đại học nghiên cứu công lập"", ""Thành lập"": ""25 tháng 1 năm 1819 ; 206 năm trước ( 1819-01-25 ) [ 1 ]"", ""Sáng lập"": ""Thomas Jefferson"", ""Công nhận"": ""SACS"", ""Liên kết học tập"": ""Hiệp hội Viện Đại học Mỹ ORAU SCHEV URA Sea-grant Space-grant"", ""Tài trợ"": ""14,2 tỷ đô la Mỹ (2024) [ 2 ]"", ""Kinh phí"": ""5,8 tỷ đô la Mỹ (2024) [ 3 ] [ a ]"", ""Viện trưởng"": ""James E. Ryan"", ""Phó hiệu trưởng"": ""Brie Gertler (lâm thời) [ 4 ]"", ""Giảng viên"": [""3,265 (kỳ thu năm 2019)"", ""["", ""5"", ""]"", ""3,083 toàn thời gian"", ""182 bán thời gian""], ""Nhân viên quản lý"": [""6,292 (kỳ thu năm 2019)"", ""["", ""5"", ""]"", ""["", ""b"", ""]"", ""6,149 toàn thời gian"", ""143 bán thời gian""], ""Sinh viên"": ""25,944 (kỳ thu năm 2023) [ 6 ]"", ""Sinh viên đại học"": ""17,618 (kỳ thu năm 2023) [ 6 ]"", ""Sinh viên sau đại học"": ""8,326 (kỳ thu năm 2023) [ 6 ]"", ""Vị trí"": [""Charlottesville"", "","", ""Virginia"", "","", ""Hoa Kỳ"", ""38°02′8″B"", ""78°30′12″T"", ""﻿ / ﻿"", ""38,03556°B 78,50333°T"", ""﻿ /"", ""38.03556; -78.50333""], ""Khuôn viên"": ""Small suburb [ 8 ] , 1.135 mẫu Anh (459 ha) [ 7 ]"", ""Other campuses[9]"": ""Arlington Chantilly Falls Church Henrico McLean Newport News Pembroke Venice"", ""Tờ báo"": ""The Cavalier Daily"", ""Màu"": [""Orange and blue"", ""["", ""10"", ""]""], ""Biệt danh"": ""Cavaliers Wahoos"", ""Liên kết thể thao"": ""NCAA Division I FBS – ACC"", ""Linh vật"": ""Cavalier"", ""Website"": ""virginia .edu"", ""Tên chính thức"": ""University Of Virginia Historic District"", ""Loại"": ""Văn hóa"", ""Tiêu chuẩn"": ""i, iv, vi"", ""Đề cử"": ""1971-11-11"", ""Số tham khảo"": ""70000865"", ""Khu vực"": ""Châu Âu và Bắc Mỹ""}"
Đại học bang Michigan,{}
Đại học chính trị quốc gia và hành chính công,{}
Đại học mở ở Hà Lan,{}
Đại học Waseda,"{""Khẩu hiệu"": [""学問の独立"", ""(Độc lập học vấn)""], ""Loại hình"": ""Tư thục"", ""Thành lập"": ""21 tháng 10, 1882"", ""Viện trưởng"": ""Kamata Kaoru"", ""Giảng viên"": [""2,176 toàn thời gian"", ""3,327 bán thời gian""], ""Nhân viên quản lý"": [""1,144 toàn thời gian"", ""136 bán thời gian""], ""Sinh viên đại học"": ""42,860"", ""Sinh viên sau đại học"": ""8,269"", ""Vị trí"": ""Shinjuku , Tokyo , Nhật Bản"", ""Khuôn viên"": ""Thành thị"", ""Athletics"": ""43 varsity teams"", ""Màu"": ""Maroon [1]"", ""Liên kết"": ""Universitas 21 , APRU"", ""Linh vật"": ""Gấu Waseda (chính thức)"", ""Website"": ""Waseda University""}"
